forecast_origin_date,forecast_date,store_id,product_id,forecast_units_sold,lower_bound,upper_bound,actual_units_sold,forecast_error,status,model_version,calculated_at
2024-01-05,2024-01-07,S004,P0003,29.4,0.0,75.12529821527187,37.0,7.642500000000005,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-05,2024-01-08,S004,P0003,30.1,0.0,75.82529821527186,36.0,5.932000000000002,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-05,2024-01-09,S004,P0003,34.7,0.0,80.42529821527187,33.0,-1.7229999999999919,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-05,2024-01-10,S004,P0003,37.4,0.0,83.12529821527187,61.0,23.631,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-05,2024-01-11,S004,P0003,32.4,0.0,78.12529821527187,99.0,66.5555,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-05,2024-01-12,S004,P0003,29.5,0.0,75.22529821527186,85.0,55.52,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-06,2024-01-07,S004,P0003,29.3,0.0,72.44505203067875,37.0,7.735500000000009,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-06,2024-01-08,S004,P0003,30.0,0.0,73.14505203067876,36.0,6.025000000000006,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-06,2024-01-09,S004,P0003,34.6,0.0,77.74505203067875,33.0,-1.6299999999999955,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-06,2024-01-10,S004,P0003,37.3,0.0,80.44505203067875,61.0,23.724000000000004,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-06,2024-01-11,S004,P0003,32.4,0.0,75.54505203067876,99.0,66.64850000000001,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-06,2024-01-12,S004,P0003,29.4,0.0,72.54505203067876,85.0,55.61300000000001,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-06,2024-01-13,S004,P0003,30.6,0.0,73.74505203067875,24.0,-6.636499999999998,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-07,2024-01-08,S004,P0003,29.4,0.0,73.64940138661856,36.0,6.603785714285717,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-07,2024-01-09,S004,P0003,34.1,0.0,78.34940138661855,33.0,-1.0512142857142805,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-07,2024-01-10,S004,P0003,36.7,0.0,80.94940138661856,61.0,24.30278571428572,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-07,2024-01-11,S004,P0003,31.8,0.0,76.04940138661856,99.0,67.22728571428571,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-07,2024-01-12,S004,P0003,28.8,0.0,73.04940138661856,85.0,56.191785714285714,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-07,2024-01-13,S004,P0003,30.1,0.0,74.34940138661855,24.0,-6.057714285714287,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-07,2024-01-14,S004,P0003,29.0,0.0,73.24940138661856,62.0,33.04478571428571,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-08,2024-01-09,S004,P0003,33.7,0.0,91.22257647491206,33.0,-0.732999999999997,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-08,2024-01-10,S004,P0003,36.4,0.0,93.92257647491206,61.0,24.621000000000002,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-08,2024-01-11,S004,P0003,31.5,0.0,89.02257647491206,99.0,67.5455,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-08,2024-01-12,S004,P0003,28.5,0.0,86.02257647491206,85.0,56.51,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-08,2024-01-13,S004,P0003,29.7,0.0,87.22257647491206,24.0,-5.7395,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-08,2024-01-14,S004,P0003,28.6,0.0,86.12257647491205,62.0,33.363,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-08,2024-01-15,S004,P0003,28.9,0.0,86.42257647491206,72.0,43.1425,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-09,2024-01-10,S004,P0003,37.2,0.0,98.97645362145093,61.0,23.79166666666667,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-09,2024-01-11,S004,P0003,32.3,0.0,94.07645362145092,99.0,66.71616666666667,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-09,2024-01-12,S004,P0003,29.3,0.0,91.07645362145094,85.0,55.68066666666667,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-09,2024-01-13,S004,P0003,30.6,0.0,92.37645362145093,24.0,-6.56883333333333,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-09,2024-01-14,S004,P0003,29.5,0.0,91.27645362145094,62.0,32.53366666666667,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-09,2024-01-15,S004,P0003,29.7,0.0,91.47645362145093,72.0,42.313166666666675,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-09,2024-01-16,S004,P0003,32.7,0.0,94.47645362145093,55.0,22.27516666666667,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-10,2024-01-11,S004,P0003,38.5,0.0,98.82565076813582,99.0,60.510055961448785,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-10,2024-01-12,S004,P0003,34.9,0.0,95.22565076813581,85.0,50.05513213119851,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-10,2024-01-13,S004,P0003,36.4,0.0,96.72565076813581,24.0,-12.439073527125757,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-10,2024-01-14,S004,P0003,35.1,0.0,95.42565076813582,62.0,26.879343230219185,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-10,2024-01-15,S004,P0003,35.4,0.0,95.72565076813581,72.0,36.61565987875019,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-10,2024-01-16,S004,P0003,39.0,0.0,99.32565076813582,55.0,15.982689258510803,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-10,2024-01-17,S004,P0003,40.5,0.0,100.82565076813582,55.0,14.517781750349762,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-11,2024-01-12,S004,P0003,40.1,0.0,98.72417171216551,85.0,44.880902586681344,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-11,2024-01-13,S004,P0003,41.8,0.0,100.4241717121655,24.0,-17.845294441386898,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-11,2024-01-14,S004,P0003,40.3,0.0,98.9241717121655,62.0,21.6778205833792,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-11,2024-01-15,S004,P0003,40.6,0.0,99.22417171216551,72.0,31.373197578425987,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-11,2024-01-16,S004,P0003,44.8,0.0,103.4241717121655,55.0,10.176169510181623,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-11,2024-01-17,S004,P0003,46.5,0.0,105.1241717121655,55.0,8.483819482663733,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-11,2024-01-18,S004,P0003,45.0,0.0,103.6241717121655,50.0,5.040781507980192,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-12,2024-01-13,S004,P0003,40.0,0.0,97.99893526444735,24.0,-15.964794168096056,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-12,2024-01-14,S004,P0003,38.5,0.0,96.49893526444735,62.0,23.482461406518013,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-12,2024-01-15,S004,P0003,38.8,0.0,96.79893526444735,72.0,33.1930102915952,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-12,2024-01-16,S004,P0003,42.8,0.0,100.79893526444735,55.0,12.20501715265867,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-12,2024-01-17,S004,P0003,44.4,0.0,102.39893526444735,55.0,10.596955403087478,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-12,2024-01-18,S004,P0003,42.9,0.0,100.89893526444735,50.0,7.0763722126929665,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-12,2024-01-19,S004,P0003,35.9,0.0,93.89893526444735,49.0,13.055360205831903,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-13,2024-01-14,S004,P0003,41.8,0.0,97.95844273702639,62.0,20.2172065973011,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-13,2024-01-15,S004,P0003,42.1,0.0,98.25844273702639,72.0,29.898246172020535,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-13,2024-01-16,S004,P0003,46.5,0.0,102.65844273702638,55.0,8.503680312599386,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-13,2024-01-17,S004,P0003,48.3,0.0,104.45844273702639,55.0,6.731677949929576,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-13,2024-01-18,S004,P0003,46.6,0.0,102.75844273702639,50.0,3.3619201235858043,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-13,2024-01-19,S004,P0003,38.9,0.0,95.05844273702638,49.0,10.052410377572812,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-13,2024-01-20,S004,P0003,41.7,0.0,97.8584427370264,52.0,10.323526739061293,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-14,2024-01-15,S004,P0003,46.9,0.0,101.50680754529895,72.0,25.10573756358307,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-14,2024-01-16,S004,P0003,51.8,0.0,106.40680754529895,55.0,3.2115915165100475,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-14,2024-01-17,S004,P0003,53.8,0.0,108.40680754529895,55.0,1.2381455297870545,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-14,2024-01-18,S004,P0003,51.9,0.0,106.50680754529895,50.0,-1.9462841624277942,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-14,2024-01-19,S004,P0003,43.4,0.0,98.00680754529895,49.0,5.618471419949998,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-14,2024-01-20,S004,P0003,46.4,0.0,101.00680754529895,52.0,5.5793646003965875,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-14,2024-01-21,S004,P0003,45.1,0.0,99.70680754529894,81.0,35.92130787136823,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-15,2024-01-16,S004,P0003,55.3,1.847319803273713,108.75268019672629,55.0,-0.2707103247953526,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-15,2024-01-17,S004,P0003,57.4,3.9473198032737145,110.85268019672628,55.0,-2.3871613414312165,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-15,2024-01-18,S004,P0003,55.4,1.9473198032737145,108.85268019672628,50.0,-5.440026406126222,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-15,2024-01-19,S004,P0003,46.3,0.0,99.75268019672629,49.0,2.7453710060734053,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-15,2024-01-20,S004,P0003,49.5,0.0,102.95268019672628,52.0,2.4860364404541784,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-15,2024-01-21,S004,P0003,48.1,0.0,101.55268019672629,81.0,32.925223131766565,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-15,2024-01-22,S004,P0003,50.1,0.0,103.55268019672629,30.0,-20.106569844203854,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-16,2024-01-17,S004,P0003,57.4,5.321135170236616,109.47886482976338,55.0,-2.4386929019256556,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-16,2024-01-18,S004,P0003,55.5,3.4211351702366173,107.57886482976338,50.0,-5.4833324003582575,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-16,2024-01-19,S004,P0003,46.3,0.0,98.37886482976339,49.0,2.7408682266009876,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-16,2024-01-20,S004,P0003,49.5,0.0,101.57886482976338,52.0,2.467764778325126,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-16,2024-01-21,S004,P0003,48.1,0.0,100.17886482976338,81.0,32.91303123600538,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-16,2024-01-22,S004,P0003,50.1,0.0,102.17886482976338,30.0,-20.127344939543214,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-16,2024-01-23,S004,P0003,54.8,2.7211351702366144,106.87886482976339,82.0,27.239300828481866,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-17,2024-01-18,S004,P0003,51.8,1.0306947181262984,102.5693052818737,50.0,-1.7873440205227809,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-17,2024-01-19,S004,P0003,43.5,0.0,94.2693052818737,49.0,5.452385878974702,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-17,2024-01-20,S004,P0003,46.5,0.0,97.2693052818737,52.0,5.5286107533465625,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-17,2024-01-21,S004,P0003,45.2,0.0,95.9693052818737,81.0,35.81962834128626,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-17,2024-01-22,S004,P0003,47.0,0.0,97.7693052818737,30.0,-17.002984724040374,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-17,2024-01-23,S004,P0003,51.1,0.3306947181263027,101.8693052818737,82.0,30.858164773447065,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-17,2024-01-24,S004,P0003,53.0,2.2306947181263013,103.7693052818737,70.0,16.95960949706516,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-18,2024-01-19,S004,P0003,42.5,0.0,93.53526634880677,49.0,6.520059288537553,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-18,2024-01-20,S004,P0003,45.3,0.0,96.33526634880675,52.0,6.727667984189722,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-18,2024-01-21,S004,P0003,44.0,0.0,95.03526634880677,81.0,36.9606719367589,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-18,2024-01-22,S004,P0003,45.8,0.0,96.83526634880675,30.0,-15.780039525691691,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-18,2024-01-23,S004,P0003,49.7,0.0,100.73526634880676,82.0,32.267094861660084,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-18,2024-01-24,S004,P0003,51.5,0.4647336511932352,102.53526634880677,70.0,18.45385375494071,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-18,2024-01-25,S004,P0003,48.0,0.0,99.03526634880677,100.0,51.97154150197629,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-19,2024-01-20,S004,P0003,47.8,0.0,98.90023104936972,52.0,4.193544489967437,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-19,2024-01-21,S004,P0003,46.5,0.0,97.60023104936974,81.0,34.53386385124489,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-19,2024-01-22,S004,P0003,48.4,0.0,99.50023104936973,30.0,-18.358351717617396,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-19,2024-01-23,S004,P0003,52.7,1.5997689506302706,103.80023104936973,82.0,29.344742094757862,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-19,2024-01-24,S004,P0003,54.6,3.499768950630269,105.70023104936973,70.0,15.37368421052632,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-19,2024-01-25,S004,P0003,50.8,0.0,101.90023104936972,100.0,49.1975365059355,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-19,2024-01-26,S004,P0003,44.3,0.0,95.40023104936972,70.0,25.662606366214945,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-20,2024-01-21,S004,P0003,50.3,0.0,100.7482886674271,81.0,30.703098508634227,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-20,2024-01-22,S004,P0003,52.3,1.85171133257289,102.7482886674271,30.0,-22.344154238618522,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-20,2024-01-23,S004,P0003,57.0,6.551711332572893,107.44828866742711,82.0,25.0068759811617,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-20,2024-01-24,S004,P0003,59.1,8.651711332572894,109.5482886674271,70.0,10.87432103610675,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-20,2024-01-25,S004,P0003,55.0,4.551711332572893,105.44828866742711,100.0,45.011477629513344,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-20,2024-01-26,S004,P0003,48.0,0.0,98.44828866742711,70.0,22.00625784929356,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-20,2024-01-27,S004,P0003,49.5,0.0,99.94828866742711,112.0,62.5134693877551,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-21,2024-01-22,S004,P0003,48.2,0.0,97.66673636974733,30.0,-18.180243161094225,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-21,2024-01-23,S004,P0003,52.4,2.933263630252668,101.86673636974733,82.0,29.6452887537994,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-21,2024-01-24,S004,P0003,54.3,4.833263630252667,103.76673636974732,70.0,15.730395136778121,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-21,2024-01-25,S004,P0003,50.6,1.1332636302526709,100.06673636974733,100.0,49.445288753799396,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-21,2024-01-26,S004,P0003,44.3,0.0,93.76673636974732,70.0,25.726139817629182,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-21,2024-01-27,S004,P0003,45.6,0.0,95.06673636974733,112.0,66.38571428571429,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-21,2024-01-28,S004,P0003,45.9,0.0,95.36673636974733,81.0,35.11762917933131,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-22,2024-01-23,S004,P0003,55.3,4.702649082898148,105.89735091710185,82.0,26.726504010695187,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-22,2024-01-24,S004,P0003,57.3,6.702649082898148,107.89735091710185,70.0,12.726169786096257,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-22,2024-01-25,S004,P0003,53.4,2.8026490828981494,103.99735091710184,100.0,46.606818181818184,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-22,2024-01-26,S004,P0003,46.8,0.0,97.39735091710185,70.0,23.167914438502677,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-22,2024-01-27,S004,P0003,48.2,0.0,98.79735091710185,112.0,63.76768048128343,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-22,2024-01-28,S004,P0003,48.5,0.0,99.09735091710185,81.0,32.48763368983957,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-22,2024-01-29,S004,P0003,46.0,0.0,96.59735091710185,138.0,92.00805481283422,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-23,2024-01-24,S004,P0003,59.7,9.911764775174916,109.48823522482509,70.0,10.333756778406396,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-23,2024-01-25,S004,P0003,55.6,5.811764775174915,105.38823522482508,100.0,44.40107615720451,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-23,2024-01-26,S004,P0003,48.7,0.0,98.48823522482509,70.0,21.27778108630646,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-23,2024-01-27,S004,P0003,50.2,0.41176477517491605,99.98823522482509,112.0,61.81019161972983,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-23,2024-01-28,S004,P0003,50.5,0.7117647751749132,100.28823522482509,81.0,30.516673726414503,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-23,2024-01-29,S004,P0003,47.8,0.0,97.58823522482508,138.0,90.15833476625244,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-23,2024-01-30,S004,P0003,58.7,8.911764775174916,108.48823522482509,51.0,-7.743758414031149,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-24,2024-01-25,S004,P0003,59.5,7.546981150526115,111.45301884947389,100.0,40.512045708694444,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-24,2024-01-26,S004,P0003,52.0,0.046981150526114845,103.95301884947389,70.0,17.95783827229522,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-24,2024-01-27,S004,P0003,53.6,1.6469811505261163,105.55301884947389,112.0,58.36879717640481,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-24,2024-01-28,S004,P0003,53.9,1.9469811505261134,105.85301884947388,81.0,27.05098895722672,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-24,2024-01-29,S004,P0003,51.1,0.0,103.05301884947389,138.0,86.91126292982946,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-24,2024-01-30,S004,P0003,62.9,10.946981150526113,114.85301884947388,51.0,-11.893042353927868,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-24,2024-01-31,S004,P0003,62.8,10.846981150526112,114.75301884947388,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-25,2024-01-26,S004,P0003,52.0,0.7032975083785828,103.29670249162142,70.0,17.993500000000004,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-25,2024-01-27,S004,P0003,53.6,2.3032975083785843,104.89670249162143,112.0,58.401,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-25,2024-01-28,S004,P0003,53.9,2.6032975083785814,105.19670249162141,81.0,27.082499999999996,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-25,2024-01-29,S004,P0003,51.1,0.0,102.39670249162143,138.0,86.94900000000001,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-25,2024-01-30,S004,P0003,62.9,11.603297508378581,114.19670249162141,51.0,-11.880999999999993,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-25,2024-01-31,S004,P0003,62.7,11.403297508378586,113.99670249162142,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-25,2024-02-01,S004,P0003,61.3,10.00329750837858,112.59670249162141,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-26,2024-01-27,S004,P0003,56.0,0.0,112.55823259830237,112.0,56.03469230769231,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-26,2024-01-28,S004,P0003,56.3,0.0,112.85823259830235,81.0,24.71619230769231,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-26,2024-01-29,S004,P0003,53.4,0.0,109.95823259830236,138.0,84.58269230769231,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-26,2024-01-30,S004,P0003,65.2,8.641767401697642,121.75823259830236,51.0,-14.247307692307686,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-26,2024-01-31,S004,P0003,65.1,8.541767401697633,121.65823259830236,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-26,2024-02-01,S004,P0003,64.9,8.341767401697645,121.45823259830237,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-26,2024-02-02,S004,P0003,58.9,2.3417674016976378,115.45823259830236,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-27,2024-01-28,S004,P0003,56.9,0.33362212116688994,113.4663778788331,81.0,24.088,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-27,2024-01-29,S004,P0003,54.0,0.0,110.56637787883311,138.0,83.9545,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-27,2024-01-30,S004,P0003,65.9,9.333622121166897,122.46637787883311,51.0,-14.875500000000002,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-27,2024-01-31,S004,P0003,65.7,9.133622121166894,122.26637787883311,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-27,2024-02-01,S004,P0003,65.6,9.033622121166886,122.1663778788331,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-27,2024-02-02,S004,P0003,59.7,3.133622121166894,116.26637787883311,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-27,2024-02-03,S004,P0003,61.5,4.933622121166891,118.06637787883311,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-28,2024-01-29,S004,P0003,56.2,2.401123014889386,109.99887698511063,138.0,81.81750000000001,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-28,2024-01-30,S004,P0003,68.0,14.201123014889383,121.79887698511061,51.0,-17.01249999999999,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-28,2024-01-31,S004,P0003,67.9,14.101123014889389,121.69887698511062,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-28,2024-02-01,S004,P0003,68.3,14.50112301488938,122.09887698511062,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-28,2024-02-02,S004,P0003,62.4,8.601123014889382,116.19887698511062,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-28,2024-02-03,S004,P0003,64.2,10.401123014889386,117.99887698511063,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-28,2024-02-04,S004,P0003,64.3,10.50112301488938,118.09887698511062,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-29,2024-01-30,S004,P0003,67.8,15.915073821923741,119.68492617807625,51.0,-16.82587931034483,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-29,2024-01-31,S004,P0003,67.7,15.815073821923747,119.58492617807626,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-29,2024-02-01,S004,P0003,68.2,16.315073821923747,120.08492617807626,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-29,2024-02-02,S004,P0003,62.2,10.315073821923747,114.08492617807626,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-29,2024-02-03,S004,P0003,64.1,12.215073821923738,115.98492617807625,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-29,2024-02-04,S004,P0003,64.2,12.315073821923747,116.08492617807626,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-29,2024-02-05,S004,P0003,59.9,8.015073821923743,111.78492617807626,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-30,2024-01-31,S004,P0003,67.2,14.327892453047895,120.07210754695211,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-30,2024-02-01,S004,P0003,67.6,14.727892453047886,120.4721075469521,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-30,2024-02-02,S004,P0003,61.7,8.827892453047895,114.57210754695211,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-30,2024-02-03,S004,P0003,63.6,10.727892453047893,116.47210754695212,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-30,2024-02-04,S004,P0003,63.6,10.727892453047893,116.47210754695212,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-30,2024-02-05,S004,P0003,59.4,6.52789245304789,112.2721075469521,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2024-01-30,2024-02-06,S004,P0003,67.8,14.927892453047889,120.6721075469521,,,ready,ensemble_v2,2026-07-13T07:06:18.309502
2023-12-28,2023-12-29,S004,P0004,71.2,69.24000000000001,73.16,57.0,-14.156424189307614,ready,ensemble_v2,2026-07-13T07:06:18.309502
